Subject_ID,Session,Block_Type,Trial_Num,Stimulus,Angle,Mirror_Condition,SOA,Response_Key,ACC,RT,Flag,Early_Key,Repeated_Trial,Practice_Round,Timestamp,Condition,StimType
W,1,B,250,5,120,Normal,100.0,j,1,722.0,0,0,0,,2026-05-13T14:10:46.450Z,5_B,Digit
W,1,B,254,7,60,Backward,100.0,f,1,607.0,0,0,0,,2026-05-13T14:11:08.439Z,7_B,Digit
W,1,B,255,5,60,Backward,100.0,f,1,559.0,0,0,0,,2026-05-13T14:11:13.247Z,5_B,Digit
W,1,B,259,7,240,Normal,100.0,j,1,655.0,0,0,0,,2026-05-13T14:11:34.237Z,7_B,Digit
W,1,B,261,5,120,Backward,400.0,f,1,981.0,0,0,0,,2026-05-13T14:11:45.938Z,5_B,Digit
W,1,B,263,2,0,Backward,1000.0,f,1,436.0,0,0,0,,2026-05-13T14:11:57.825Z,2_B,Digit
W,1,B,264,5,60,Backward,700.0,f,1,640.0,0,0,0,,2026-05-13T14:12:03.293Z,5_B,Digit
W,1,B,265,7,240,Backward,700.0,f,1,855.0,0,0,0,,2026-05-13T14:12:09.001Z,7_B,Digit
W,1,B,266,2,240,Backward,100.0,f,1,990.0,0,0,0,,2026-05-13T14:12:14.237Z,2_B,Digit
W,1,B,267,2,240,Backward,1000.0,f,1,794.0,0,0,0,,2026-05-13T14:12:20.189Z,2_B,Digit
W,1,B,268,7,180,Backward,100.0,f,1,1001.0,0,0,0,,2026-05-13T14:12:25.442Z,7_B,Digit
W,1,B,269,2,300,Normal,1000.0,j,1,1090.0,0,0,0,,2026-05-13T14:12:31.670Z,2_B,Digit
W,1,B,270,7,180,Normal,400.0,j,1,1463.0,0,0,0,,2026-05-13T14:12:37.670Z,7_B,Digit
W,1,B,272,2,120,Normal,700.0,j,1,866.0,0,0,0,,2026-05-13T14:12:48.986Z,2_B,Digit
W,1,B,276,2,240,Backward,400.0,f,1,873.0,0,0,0,,2026-05-13T14:13:10.801Z,2_B,Digit
W,1,B,277,5,120,Normal,400.0,j,1,787.0,0,0,0,,2026-05-13T14:13:16.121Z,5_B,Digit
W,1,B,278,2,300,Normal,400.0,j,1,2253.0,0,0,0,,2026-05-13T14:13:22.918Z,2_B,Digit
W,1,B,279,5,0,Backward,100.0,f,1,598.0,0,0,0,,2026-05-13T14:13:27.758Z,5_B,Digit
W,1,B,280,7,60,Normal,700.0,j,1,631.0,0,0,0,,2026-05-13T14:13:33.234Z,7_B,Digit
W,1,B,286,7,180,Normal,700.0,j,1,820.0,0,0,0,,2026-05-13T14:14:09.366Z,7_B,Digit
W,1,B,287,2,60,Normal,1000.0,j,1,720.0,0,0,0,,2026-05-13T14:14:15.251Z,2_B,Digit
W,1,B,288,7,0,Backward,700.0,f,1,873.0,0,0,0,,2026-05-13T14:14:20.987Z,7_B,Digit
W,1,C,70,5,180,Normal,,j,1,226.0,0,0,0,,2026-05-12T10:48:44.996Z,5_C,Digit
W,1,C,3,5,180,Normal,,j,1,273.0,0,0,0,,2026-05-14T11:34:52.557Z,5_C,Digit
W,1,C,77,7,120,Normal,,j,1,353.0,0,0,0,,2026-05-12T10:49:14.205Z,7_C,Digit
W,1,C,35,5,60,Backward,,f,1,207.0,0,0,0,,2026-05-14T11:37:12.446Z,5_C,Digit
W,1,C,30,2,240,Normal,,j,1,320.0,0,0,0,,2026-05-12T10:45:48.991Z,2_C,Digit
W,1,C,14,2,240,Normal,,j,1,219.0,0,0,0,,2026-05-14T11:35:40.379Z,2_C,Digit
W,1,C,60,2,0,Backward,,f,1,250.0,0,0,0,,2026-05-14T11:39:01.052Z,2_C,Digit
W,1,C,25,5,120,Backward,,f,1,742.0,0,0,0,,2026-05-12T10:45:27.496Z,5_C,Digit
W,1,C,40,2,240,Backward,,f,1,201.0,0,0,0,,2026-05-14T11:37:33.960Z,2_C,Digit
W,1,C,79,7,0,Normal,,j,1,232.0,0,0,0,,2026-05-12T10:49:23.117Z,7_C,Digit
W,1,C,19,7,300,Backward,,f,1,253.0,0,0,0,,2026-05-14T11:36:01.855Z,7_C,Digit
W,1,C,19,2,240,Backward,,f,1,179.0,0,0,0,,2026-05-12T10:45:01.602Z,2_C,Digit
W,1,C,10,5,120,Normal,,j,1,312.0,0,0,0,,2026-05-12T10:44:22.683Z,5_C,Digit
W,1,C,32,7,0,Backward,,f,1,569.0,0,0,0,,2026-05-12T10:45:58.009Z,7_C,Digit
W,1,C,25,2,0,Normal,,j,1,133.0,1,0,0,,2026-05-14T11:36:28.123Z,2_C,Digit
W,1,C,68,5,180,Backward,,f,1,171.0,0,0,0,,2026-05-14T11:39:35.409Z,5_C,Digit
W,1,C,59,5,120,Normal,,j,1,189.0,0,0,0,,2026-05-14T11:38:56.669Z,5_C,Digit
W,1,C,43,7,120,Normal,,j,0,289.80000001192093,1,1,1,,2026-05-12T10:46:46.398Z,7_C,Digit
W,1,C,80,7,60,Normal,,j,1,200.0,0,0,0,,2026-05-12T10:49:27.455Z,7_C,Digit
W,1,C,37,7,180,Backward,,f,1,871.0,0,0,0,,2026-05-12T10:46:20.392Z,7_C,Digit
W,1,C,56,7,0,Normal,,j,1,170.0,0,0,0,,2026-05-14T11:38:43.864Z,7_C,Digit
W,1,C,45,5,120,Backward,,f,1,221.0,0,0,0,,2026-05-14T11:37:56.015Z,5_C,Digit
W,1,C,39,2,180,Backward,,f,0,370.7000000001863,1,1,1,,2026-05-14T11:37:29.596Z,2_C,Digit
W,1,C,42,2,60,Backward,,f,1,210.0,0,0,0,,2026-05-12T10:46:42.366Z,2_C,Digit
W,1,C,6,2,120,Backward,,f,1,182.0,0,0,0,,2026-05-14T11:35:05.798Z,2_C,Digit
W,1,C,11,2,120,Backward,,f,1,108.0,1,0,0,,2026-05-12T10:44:26.948Z,2_C,Digit
W,1,C,1,5,0,Normal,,j,1,1273.0,0,0,0,,2026-05-12T10:43:41.895Z,5_C,Digit
W,1,C,32,7,300,Normal,,j,1,333.0,0,0,0,,2026-05-14T11:36:59.489Z,7_C,Digit
W,1,C,65,7,300,Backward,,f,1,1055.0,0,0,0,,2026-05-12T10:48:23.226Z,7_C,Digit
W,1,C,45,5,240,Backward,,f,1,232.0,0,0,0,,2026-05-12T10:46:55.306Z,5_C,Digit
W,1,C,26,2,0,Backward,,f,0,843.5,1,1,1,,2026-05-12T10:45:30.074Z,2_C,Digit
W,1,C,24,7,60,Normal,,j,0,802.3999999761581,1,1,1,,2026-05-12T10:45:21.382Z,7_C,Digit
W,1,C,65,2,300,Normal,,j,1,270.0,0,0,0,,2026-05-14T11:39:22.528Z,2_C,Digit
L,1,N,2,5,240,Backward,,f,1,871.0,0,0,0,,2026-05-12T10:03:21.412Z,5_N,Digit
L,1,N,4,2,180,Normal,,j,1,990.0,0,0,0,,2026-05-12T10:03:27.297Z,2_N,Digit
L,1,N,5,2,60,Normal,,j,1,526.0,0,0,0,,2026-05-12T10:03:29.549Z,2_N,Digit
L,1,N,6,7,120,Normal,,j,1,571.0,0,0,0,,2026-05-12T10:03:31.845Z,7_N,Digit
L,1,N,7,5,120,Normal,,j,1,1329.0,0,0,0,,2026-05-12T10:03:34.905Z,5_N,Digit
L,1,N,11,7,60,Backward,,f,1,1004.0,0,0,0,,2026-05-12T10:03:44.713Z,7_N,Digit
L,1,N,12,5,60,Backward,,f,1,1083.0,0,0,0,,2026-05-12T10:03:47.526Z,5_N,Digit
L,1,N,16,2,300,Normal,,j,1,477.0,0,0,0,,2026-05-12T10:03:58.251Z,2_N,Digit
L,1,N,18,2,120,Backward,,f,1,543.0,0,0,0,,2026-05-12T10:04:02.885Z,2_N,Digit
L,1,N,19,7,60,Normal,,j,1,489.0,0,0,0,,2026-05-12T10:04:05.097Z,7_N,Digit
L,1,N,22,2,0,Normal,,j,1,434.0,0,0,0,,2026-05-12T10:04:12.057Z,2_N,Digit
L,1,N,24,7,240,Backward,,f,1,744.0,0,0,0,,2026-05-12T10:04:16.818Z,7_N,Digit
L,1,N,26,2,60,Backward,,f,1,912.0,0,0,0,,2026-05-12T10:04:21.705Z,2_N,Digit
L,1,N,29,2,120,Normal,,j,1,734.0,0,0,0,,2026-05-12T10:04:30.559Z,2_N,Digit
L,1,N,30,2,240,Backward,,f,1,1052.0,0,0,0,,2026-05-12T10:04:33.343Z,2_N,Digit
L,1,N,31,7,300,Normal,,j,1,532.0,0,0,0,,2026-05-12T10:04:35.590Z,7_N,Digit
L,1,N,32,7,0,Normal,,j,1,2017.0,0,0,0,,2026-05-12T10:04:39.323Z,7_N,Digit
L,1,N,33,5,300,Normal,,j,1,1024.0,0,0,0,,2026-05-12T10:04:42.062Z,5_N,Digit
L,1,N,37,2,0,Backward,,f,1,650.0,0,0,0,,2026-05-12T10:04:51.974Z,2_N,Digit
L,1,N,41,5,180,Backward,,f,1,1586.0,0,0,0,,2026-05-12T10:05:04.076Z,5_N,Digit
L,1,N,43,7,240,Normal,,j,1,681.0,0,0,0,,2026-05-12T10:05:09.887Z,7_N,Digit
L,1,N,47,5,120,Backward,,f,1,900.0,0,0,0,,2026-05-12T10:05:20.990Z,5_N,Digit
L,1,N,50,5,0,Normal,,j,1,555.0,0,0,0,,2026-05-12T10:05:29.529Z,5_N,Digit
L,1,N,54,2,240,Normal,,j,1,664.0,0,0,0,,2026-05-12T10:05:40.139Z,2_N,Digit
L,1,N,55,7,120,Backward,,f,1,1068.0,0,0,0,,2026-05-12T10:05:42.943Z,7_N,Digit
L,1,N,56,2,300,Backward,,f,1,1090.0,0,0,0,,2026-05-12T10:05:45.764Z,2_N,Digit
L,1,N,57,5,60,Normal,,j,1,562.0,0,0,0,,2026-05-12T10:05:48.041Z,5_N,Digit
L,1,N,60,5,0,Backward,,f,1,675.0,0,0,0,,2026-05-12T10:05:55.949Z,5_N,Digit
L,1,N,61,5,240,Normal,,j,1,758.0,0,0,0,,2026-05-12T10:05:58.431Z,5_N,Digit
L,1,N,63,2,180,Backward,,f,1,1111.0,0,0,0,,2026-05-12T10:06:03.702Z,2_N,Digit
L,1,N,64,7,0,Backward,,f,1,739.0,0,0,0,,2026-05-12T10:06:06.163Z,7_N,Digit
L,1,N,65,5,180,Normal,,j,1,853.0,0,0,0,,2026-05-12T10:06:08.744Z,5_N,Digit
L,1,N,66,7,300,Backward,,f,1,703.0,0,0,0,,2026-05-12T10:06:11.176Z,7_N,Digit
L,1,N,68,5,300,Backward,,f,1,914.0,0,0,0,,2026-05-12T10:06:16.372Z,5_N,Digit
L,1,N,69,7,180,Normal,,j,1,1134.0,0,0,0,,2026-05-12T10:06:19.240Z,7_N,Digit
L,1,N,70,7,180,Backward,,f,1,1171.0,0,0,0,,2026-05-12T10:06:22.129Z,7_N,Digit
L,1,I,1,5,0,Backward,,f,1,687.0,0,0,0,,2026-05-12T10:06:38.602Z,5_I,Digit
L,1,I,2,5,180,Normal,,j,0,571.8999999761581,1,1,1,,2026-05-12T10:06:40.913Z,5_I,Digit
L,1,I,4,7,240,Normal,,j,1,504.0,0,0,0,,2026-05-12T10:06:52.102Z,7_I,Digit
L,1,I,7,2,120,Normal,,j,1,672.0,0,0,0,,2026-05-12T10:07:06.455Z,2_I,Digit
L,1,I,9,7,300,Backward,,f,1,531.0,0,0,0,,2026-05-12T10:07:14.746Z,7_I,Digit
L,1,I,15,5,300,Normal,,j,1,608.0,0,0,0,,2026-05-12T10:07:43.556Z,5_I,Digit
L,1,I,17,5,180,Backward,,f,1,1348.0,0,0,0,,2026-05-12T10:07:54.413Z,5_I,Digit
L,1,I,19,5,300,Backward,,f,1,1035.0,0,0,0,,2026-05-12T10:08:05.066Z,5_I,Digit
L,1,I,26,2,180,Normal,,j,1,999.0,0,0,0,,2026-05-12T10:08:39.796Z,2_I,Digit
L,1,I,34,2,180,Backward,,f,1,1930.0,0,0,0,,2026-05-12T10:09:14.179Z,2_I,Digit
L,1,I,35,5,0,Normal,,j,1,598.0,0,0,0,,2026-05-12T10:09:18.915Z,5_I,Digit
L,1,I,36,5,240,Normal,,j,1,1285.0,0,0,0,,2026-05-12T10:09:24.335Z,5_I,Digit
L,1,I,37,5,120,Backward,,f,1,1081.0,0,0,0,,2026-05-12T10:09:29.543Z,5_I,Digit
L,1,I,43,2,0,Backward,,f,1,549.0,0,0,0,,2026-05-12T10:09:59.231Z,2_I,Digit
L,1,I,44,7,60,Backward,,f,1,770.0,0,0,0,,2026-05-12T10:10:04.152Z,7_I,Digit
L,1,I,47,7,180,Normal,,f,0,543.0,0,0,0,,2026-05-12T10:10:18.958Z,7_I,Digit
L,1,I,48,2,300,Backward,,f,1,916.0,0,0,0,,2026-05-12T10:10:24.031Z,2_I,Digit
L,1,I,50,5,120,Normal,,j,1,802.0,0,0,0,,2026-05-12T10:10:33.785Z,5_I,Digit
L,1,I,51,7,180,Backward,,f,1,1012.0,0,0,0,,2026-05-12T10:10:38.940Z,7_I,Digit
L,1,I,52,5,60,Normal,,j,1,560.0,0,0,0,,2026-05-12T10:10:43.655Z,5_I,Digit
L,1,I,53,7,240,Backward,,f,1,955.0,0,0,0,,2026-05-12T10:10:48.749Z,7_I,Digit
L,1,I,54,2,0,Normal,,j,1,517.0,0,0,0,,2026-05-12T10:10:53.416Z,2_I,Digit
L,1,I,55,7,60,Normal,,j,1,460.0,0,0,0,,2026-05-12T10:10:58.041Z,7_I,Digit
L,1,I,56,2,60,Backward,,f,1,865.0,0,0,0,,2026-05-12T10:11:03.063Z,2_I,Digit
L,1,I,58,2,240,Normal,,j,1,700.0,0,0,0,,2026-05-12T10:11:13.164Z,2_I,Digit
L,1,I,59,5,60,Backward,,f,1,984.0,0,0,0,,2026-05-12T10:11:18.279Z,5_I,Digit
L,1,I,60,2,60,Normal,,j,1,1435.0,0,0,0,,2026-05-12T10:11:23.848Z,2_I,Digit
L,1,I,61,2,120,Backward,,f,1,596.0,0,0,0,,2026-05-12T10:11:28.586Z,2_I,Digit
L,1,I,62,7,120,Backward,,f,1,635.0,0,0,0,,2026-05-12T10:11:33.349Z,7_I,Digit
L,1,I,66,7,0,Normal,,j,1,346.0,0,0,0,,2026-05-12T10:11:52.892Z,7_I,Digit
L,1,I,67,2,300,Normal,,j,1,420.0,0,0,0,,2026-05-12T10:11:57.448Z,2_I,Digit
L,1,I,68,5,240,Backward,,f,1,868.0,0,0,0,,2026-05-12T10:12:02.467Z,5_I,Digit
L,1,I,70,7,300,Normal,,j,1,468.0,0,0,0,,2026-05-12T10:12:11.763Z,7_I,Digit
L,1,I,72,7,120,Normal,,j,1,729.0,0,0,0,,2026-05-12T10:12:21.725Z,7_I,Digit
L,1,I,73,5,180,Normal,,j,1,1177.0,0,0,0,,2026-05-12T10:12:27.059Z,5_I,Digit
L,1,I,75,7,0,Backward,,f,1,508.0,0,0,0,,2026-05-12T10:12:36.956Z,7_I,Digit
L,1,I,76,2,240,Backward,,f,1,986.0,0,0,0,,2026-05-12T10:12:42.085Z,2_I,Digit
L,1,O,1,7,180,Normal,,j,1,1309.0,0,0,0,,2026-05-12T10:15:15.379Z,7_O,Digit
L,1,O,2,2,0,Backward,,f,1,784.0,0,0,0,,2026-05-12T10:15:18.302Z,2_O,Digit
L,1,O,3,7,180,Backward,,f,1,1654.0,0,0,0,,2026-05-12T10:15:22.087Z,7_O,Digit
L,1,O,4,7,240,Normal,,j,1,645.0,0,0,0,,2026-05-12T10:15:24.862Z,7_O,Digit
L,1,O,6,5,60,Backward,,f,1,1096.0,0,0,0,,2026-05-12T10:15:30.932Z,5_O,Digit
L,1,O,8,2,300,Normal,,j,1,636.0,0,0,0,,2026-05-12T10:15:37.621Z,2_O,Digit
L,1,O,10,7,120,Backward,,f,1,892.0,0,0,0,,2026-05-12T10:15:43.757Z,7_O,Digit
L,1,O,11,2,120,Backward,,f,1,2095.0,0,0,0,,2026-05-12T10:15:47.995Z,2_O,Digit
L,1,O,18,7,60,Normal,,j,1,1052.0,0,0,0,,2026-05-12T10:16:09.604Z,7_O,Digit
L,1,O,19,2,120,Normal,,j,1,602.0,0,0,0,,2026-05-12T10:16:12.339Z,2_O,Digit
L,1,O,20,5,180,Backward,,f,1,1699.0,0,0,0,,2026-05-12T10:16:16.168Z,5_O,Digit
L,1,O,21,5,180,Normal,,j,1,1217.0,0,0,0,,2026-05-12T10:16:19.517Z,5_O,Digit
L,1,O,23,5,300,Normal,,j,1,653.0,0,0,0,,2026-05-12T10:16:25.570Z,5_O,Digit
L,1,O,26,5,300,Backward,,f,1,1132.0,0,0,0,,2026-05-12T10:16:35.132Z,5_O,Digit
L,1,O,29,7,120,Normal,,j,1,780.0,0,0,0,,2026-05-12T10:16:46.347Z,7_O,Digit
L,1,O,33,2,0,Normal,,j,1,529.0,0,0,0,,2026-05-12T10:16:58.228Z,2_O,Digit
L,1,O,34,7,240,Backward,,f,1,807.0,0,0,0,,2026-05-12T10:17:01.157Z,7_O,Digit
L,1,O,35,5,0,Normal,,j,1,543.0,0,0,0,,2026-05-12T10:17:03.827Z,5_O,Digit
L,1,O,38,7,60,Backward,,f,1,726.0,0,0,0,,2026-05-12T10:17:13.313Z,7_O,Digit
L,1,O,39,2,240,Backward,,f,1,819.0,0,0,0,,2026-05-12T10:17:16.285Z,2_O,Digit
L,1,O,41,2,300,Backward,,f,1,921.0,0,0,0,,2026-05-12T10:17:22.271Z,2_O,Digit
L,1,O,43,7,0,Backward,,f,1,549.0,0,0,0,,2026-05-12T10:17:27.732Z,7_O,Digit
L,1,O,44,7,0,Normal,,j,1,561.0,0,0,0,,2026-05-12T10:17:30.446Z,7_O,Digit
L,1,O,49,5,120,Normal,,j,1,799.0,0,0,0,,2026-05-12T10:17:45.983Z,5_O,Digit
L,1,O,51,7,300,Backward,,f,1,819.0,0,0,0,,2026-05-12T10:17:52.420Z,7_O,Digit
L,1,O,53,5,60,Normal,,j,1,660.0,0,0,0,,2026-05-12T10:17:58.444Z,5_O,Digit
L,1,O,55,2,60,Backward,,f,1,825.0,0,0,0,,2026-05-12T10:18:04.510Z,2_O,Digit
L,1,O,58,2,180,Normal,,,0,,1,0,0,,2026-05-12T10:18:18.156Z,2_O,Digit
L,1,O,59,5,240,Backward,,f,1,1984.0,0,0,0,,2026-05-12T10:18:22.257Z,5_O,Digit
L,1,O,60,2,240,Normal,,j,1,798.0,0,0,0,,2026-05-12T10:18:25.196Z,2_O,Digit
L,1,O,61,5,0,Backward,,f,1,942.0,0,0,0,,2026-05-12T10:18:28.290Z,5_O,Digit
L,1,O,62,2,60,Normal,,j,1,1899.0,0,0,0,,2026-05-12T10:18:32.314Z,2_O,Digit
L,1,O,64,7,300,Normal,,j,1,569.0,0,0,0,,2026-05-12T10:18:38.635Z,7_O,Digit
L,1,O,65,5,120,Backward,,f,1,938.0,0,0,0,,2026-05-12T10:18:41.704Z,5_O,Digit
L,1,O,66,2,180,Backward,,f,1,1176.0,0,0,0,,2026-05-12T10:18:45.010Z,2_O,Digit
L,1,O,67,5,240,Normal,,j,1,1316.0,0,0,0,,2026-05-12T10:18:48.463Z,5_O,Digit
L,1,B,3,2,120,Normal,100.0,j,1,812.0,0,0,0,,2026-05-12T10:24:05.031Z,2_B,Digit
L,1,B,5,7,120,Backward,1000.0,f,1,786.0,0,0,0,,2026-05-12T10:24:15.809Z,7_B,Digit
L,1,B,7,7,60,Normal,1000.0,j,1,442.0,0,0,0,,2026-05-12T10:24:26.413Z,7_B,Digit
L,1,B,8,2,0,Backward,400.0,f,1,494.0,0,0,0,,2026-05-12T10:24:31.456Z,2_B,Digit
L,1,B,9,2,60,Normal,1000.0,j,1,480.0,0,0,0,,2026-05-12T10:24:37.102Z,2_B,Digit
L,1,B,11,2,120,Backward,100.0,f,1,738.0,0,0,0,,2026-05-12T10:24:47.072Z,2_B,Digit
L,1,B,12,5,300,Normal,400.0,j,1,475.0,0,0,0,,2026-05-12T10:24:52.105Z,5_B,Digit
L,1,B,15,5,60,Backward,100.0,f,1,595.0,0,0,0,,2026-05-12T10:25:07.263Z,5_B,Digit
L,1,B,18,2,120,Backward,400.0,f,1,683.0,0,0,0,,2026-05-12T10:25:22.978Z,2_B,Digit
L,1,B,19,2,0,Normal,100.0,j,1,476.0,0,0,0,,2026-05-12T10:25:27.711Z,2_B,Digit
L,1,B,20,7,0,Normal,100.0,j,1,453.0,0,0,0,,2026-05-12T10:25:32.423Z,7_B,Digit
L,1,B,26,2,120,Normal,1000.0,j,1,540.0,0,0,0,,2026-05-12T10:26:07.063Z,2_B,Digit
L,1,B,30,7,240,Normal,400.0,j,1,600.0,0,0,0,,2026-05-12T10:26:28.128Z,7_B,Digit
L,1,B,32,5,240,Backward,1000.0,f,1,1265.0,0,0,0,,2026-05-12T10:26:39.503Z,5_B,Digit
L,1,B,34,7,0,Backward,400.0,f,1,528.0,0,0,0,,2026-05-12T10:26:50.840Z,7_B,Digit
L,1,B,35,2,60,Normal,100.0,j,1,629.0,0,0,0,,2026-05-12T10:26:55.730Z,2_B,Digit
L,1,B,37,5,180,Normal,400.0,j,1,1740.0,0,0,0,,2026-05-12T10:27:06.919Z,5_B,Digit
L,1,B,38,5,240,Backward,100.0,f,1,1661.0,0,0,0,,2026-05-12T10:27:12.829Z,5_B,Digit
L,1,B,39,7,0,Normal,400.0,j,1,392.0,0,0,0,,2026-05-12T10:27:17.786Z,7_B,Digit
L,1,B,40,2,180,Normal,400.0,j,1,709.0,0,0,0,,2026-05-12T10:27:23.054Z,2_B,Digit
L,1,B,42,7,180,Normal,100.0,j,1,987.0,0,0,0,,2026-05-12T10:27:33.138Z,7_B,Digit
L,1,B,43,5,0,Backward,400.0,f,1,658.0,0,0,0,,2026-05-12T10:27:38.338Z,5_B,Digit
L,1,B,47,5,180,Normal,100.0,j,1,1153.0,0,0,0,,2026-05-12T10:28:00.603Z,5_B,Digit
L,1,B,48,2,0,Backward,1000.0,f,1,570.0,0,0,0,,2026-05-12T10:28:06.321Z,2_B,Digit
L,1,B,50,2,180,Normal,1000.0,j,1,654.0,0,0,0,,2026-05-12T10:28:17.058Z,2_B,Digit
L,1,B,52,5,0,Normal,100.0,j,1,440.0,0,0,0,,2026-05-12T10:28:27.391Z,5_B,Digit
L,1,B,55,2,240,Normal,400.0,j,1,476.0,0,0,0,,2026-05-12T10:28:42.789Z,2_B,Digit
L,1,B,56,7,60,Backward,100.0,f,1,642.0,0,0,0,,2026-05-12T10:28:47.692Z,7_B,Digit
L,1,B,58,7,240,Backward,1000.0,f,1,560.0,0,0,0,,2026-05-12T10:28:58.261Z,7_B,Digit
L,1,B,59,5,300,Backward,100.0,f,1,760.0,0,0,0,,2026-05-12T10:29:03.293Z,5_B,Digit
L,1,B,60,7,300,Backward,1000.0,f,1,477.0,0,0,0,,2026-05-12T10:29:08.934Z,7_B,Digit
L,1,B,61,5,180,Backward,100.0,,0,,1,0,0,,2026-05-12T10:29:16.213Z,5_B,Digit
L,1,B,62,7,120,Normal,100.0,j,1,815.0,0,0,0,,2026-05-12T10:29:21.282Z,7_B,Digit
L,1,B,66,7,300,Normal,1000.0,j,1,438.0,0,0,0,,2026-05-12T10:29:45.157Z,7_B,Digit
L,1,B,67,7,300,Normal,100.0,j,1,460.0,0,0,0,,2026-05-12T10:29:49.876Z,7_B,Digit
L,1,B,68,2,60,Backward,100.0,f,1,638.0,0,0,0,,2026-05-12T10:29:54.771Z,2_B,Digit
L,1,B,69,2,180,Backward,400.0,f,1,1076.0,0,0,0,,2026-05-12T10:30:00.404Z,2_B,Digit
L,1,B,72,5,0,Normal,400.0,j,1,494.0,0,0,0,,2026-05-12T10:30:16.154Z,5_B,Digit
L,1,B,73,2,240,Backward,100.0,f,1,801.0,0,0,0,,2026-05-12T10:30:21.217Z,2_B,Digit
L,1,B,76,2,240,Backward,1000.0,j,0,737.8000000119209,1,1,1,,2026-05-12T10:30:34.573Z,2_B,Digit
L,1,B,77,5,300,Normal,100.0,j,1,597.0,0,0,0,,2026-05-12T10:30:40.630Z,5_B,Digit
L,1,B,78,2,300,Backward,400.0,f,1,627.0,0,0,0,,2026-05-12T10:30:45.837Z,2_B,Digit
L,1,B,81,2,300,Backward,1000.0,f,1,591.0,0,0,0,,2026-05-12T10:31:03.097Z,2_B,Digit
L,1,B,85,2,300,Normal,1000.0,j,1,449.0,0,0,0,,2026-05-12T10:31:25.230Z,2_B,Digit
L,1,B,90,5,240,Normal,400.0,j,1,613.0,0,0,0,,2026-05-12T10:31:52.024Z,5_B,Digit
L,1,B,91,7,180,Normal,1000.0,j,1,775.0,0,0,0,,2026-05-12T10:31:57.978Z,7_B,Digit
L,1,B,92,5,240,Normal,100.0,j,1,698.0,0,0,0,,2026-05-12T10:32:02.913Z,5_B,Digit
L,1,B,95,7,120,Backward,400.0,f,1,952.0,0,0,0,,2026-05-12T10:32:18.930Z,7_B,Digit
L,1,B,97,7,180,Backward,100.0,f,1,1088.0,0,0,0,,2026-05-12T10:32:29.504Z,7_B,Digit
L,1,B,98,5,120,Backward,1000.0,f,1,1061.0,0,0,0,,2026-05-12T10:32:35.734Z,5_B,Digit
L,1,B,101,5,300,Backward,1000.0,f,1,907.0,0,0,0,,2026-05-12T10:32:53.950Z,5_B,Digit
L,1,B,102,7,300,Backward,400.0,f,1,516.0,0,0,0,,2026-05-12T10:32:59.040Z,7_B,Digit
L,1,B,107,5,60,Normal,100.0,j,1,708.0,0,0,0,,2026-05-12T10:33:24.808Z,5_B,Digit
L,1,B,113,5,120,Backward,100.0,f,1,1353.0,0,0,0,,2026-05-12T10:33:56.918Z,5_B,Digit
L,1,B,115,7,60,Backward,400.0,f,1,781.0,0,0,0,,2026-05-12T10:34:07.725Z,7_B,Digit
L,1,B,118,2,300,Normal,400.0,j,1,329.0,0,0,0,,2026-05-12T10:34:24.656Z,2_B,Digit
L,1,B,119,7,240,Normal,100.0,j,1,688.0,0,0,0,,2026-05-12T10:34:29.588Z,7_B,Digit
L,1,B,120,5,60,Normal,400.0,j,1,426.0,0,0,0,,2026-05-12T10:34:34.583Z,5_B,Digit
L,1,B,121,2,60,Backward,1000.0,f,1,735.0,0,0,0,,2026-05-12T10:34:40.471Z,2_B,Digit
L,1,B,122,2,120,Normal,400.0,j,1,510.0,0,0,0,,2026-05-12T10:34:45.536Z,2_B,Digit
L,1,B,123,2,0,Normal,400.0,j,1,325.0,0,0,0,,2026-05-12T10:34:50.419Z,2_B,Digit
L,1,B,129,7,120,Normal,1000.0,j,1,648.0,0,0,0,,2026-05-12T10:35:22.953Z,7_B,Digit
L,1,B,133,7,120,Backward,100.0,f,1,780.0,0,0,0,,2026-05-12T10:35:44.578Z,7_B,Digit
L,1,B,134,7,180,Backward,1000.0,f,1,1089.0,0,0,0,,2026-05-12T10:35:50.810Z,7_B,Digit
L,1,B,135,5,120,Normal,100.0,j,1,725.0,0,0,0,,2026-05-12T10:35:55.791Z,5_B,Digit
L,1,B,138,2,240,Backward,400.0,f,1,681.0,0,0,0,,2026-05-12T10:36:12.388Z,2_B,Digit
L,1,B,142,7,60,Normal,400.0,f,0,453.0,0,0,0,,2026-05-12T10:36:33.459Z,7_B,Digit
L,1,B,144,5,60,Backward,1000.0,f,1,961.0,0,0,0,,2026-05-12T10:36:45.794Z,5_B,Digit
L,1,B,148,5,240,Backward,400.0,f,1,864.0,0,0,0,,2026-05-12T10:37:07.190Z,5_B,Digit
L,1,B,149,7,120,Normal,400.0,j,1,438.0,0,0,0,,2026-05-12T10:37:12.213Z,7_B,Digit
L,1,B,151,5,180,Backward,400.0,j,0,1922.0,0,0,0,,2026-05-12T10:37:24.383Z,5_B,Digit
L,1,B,152,5,180,Backward,1000.0,,0,,1,0,0,,2026-05-12T10:37:32.537Z,5_B,Digit
L,1,B,153,5,120,Normal,400.0,j,1,667.0,0,0,0,,2026-05-12T10:37:37.775Z,5_B,Digit
