Subject_ID,Session,Block_Type,Trial_Num,Stimulus,Angle,Mirror_Condition,SOA,Response_Key,ACC,RT,Flag,Early_Key,Repeated_Trial,Practice_Round,Timestamp,Condition,StimType
W,1,B,108,G,300,Backward,1000.0,f,1,590.0,0,0,0,,2026-05-13T13:57:40.401Z,G_B,Letter
W,1,B,110,R,60,Normal,400.0,j,1,757.0,0,0,0,,2026-05-13T13:57:50.601Z,R_B,Letter
W,1,B,112,R,0,Backward,1000.0,f,1,435.0,0,0,0,,2026-05-13T13:58:01.899Z,R_B,Letter
W,1,B,113,G,240,Backward,100.0,f,1,861.0,0,0,0,,2026-05-13T13:58:07.033Z,G_B,Letter
W,1,B,114,R,240,Backward,400.0,f,1,905.0,0,0,0,,2026-05-13T13:58:12.482Z,R_B,Letter
W,1,B,115,G,120,Normal,1000.0,j,1,1494.0,0,0,0,,2026-05-13T13:58:19.122Z,G_B,Letter
W,1,B,116,G,0,Normal,100.0,j,1,700.0,0,0,0,,2026-05-13T13:58:24.062Z,G_B,Letter
W,1,B,118,G,240,Normal,1000.0,j,1,805.0,0,0,0,,2026-05-13T13:58:35.474Z,G_B,Letter
W,1,B,120,J,120,Backward,400.0,f,1,878.0,0,0,0,,2026-05-13T13:58:46.381Z,J_B,Letter
W,1,B,121,G,0,Normal,700.0,j,1,685.0,0,0,0,,2026-05-13T13:58:51.926Z,G_B,Letter
W,1,B,123,G,0,Backward,100.0,f,1,717.0,0,0,0,,2026-05-13T13:59:03.713Z,G_B,Letter
W,1,B,124,G,240,Normal,700.0,j,1,927.0,0,0,0,,2026-05-13T13:59:09.491Z,G_B,Letter
W,1,B,126,R,120,Normal,100.0,j,1,917.0,0,0,0,,2026-05-13T13:59:19.990Z,R_B,Letter
W,1,B,128,R,240,Normal,700.0,j,1,751.0,0,0,0,,2026-05-13T13:59:30.994Z,R_B,Letter
W,1,B,130,G,0,Backward,700.0,f,1,685.0,0,0,0,,2026-05-13T13:59:42.165Z,G_B,Letter
W,1,B,136,J,60,Normal,400.0,j,1,992.0,0,0,0,,2026-05-13T14:00:15.173Z,J_B,Letter
W,1,B,137,J,180,Backward,400.0,f,1,1243.0,0,0,0,,2026-05-13T14:00:20.974Z,J_B,Letter
W,1,B,139,G,240,Backward,700.0,f,1,1143.0,0,0,0,,2026-05-13T14:00:32.302Z,G_B,Letter
W,1,B,140,J,60,Normal,1000.0,j,1,1031.0,0,0,0,,2026-05-13T14:00:38.482Z,J_B,Letter
W,1,B,141,G,180,Normal,100.0,j,1,1078.0,0,0,0,,2026-05-13T14:00:43.790Z,G_B,Letter
W,1,B,145,R,60,Normal,100.0,j,1,683.0,0,0,0,,2026-05-13T14:01:05.467Z,R_B,Letter
W,1,B,149,R,60,Backward,1000.0,f,1,693.0,0,0,0,,2026-05-13T14:01:26.005Z,R_B,Letter
W,1,B,155,R,300,Backward,100.0,f,1,963.0,0,0,0,,2026-05-13T14:01:58.222Z,R_B,Letter
W,1,B,156,R,120,Normal,1000.0,j,1,795.0,0,0,0,,2026-05-13T14:02:04.157Z,R_B,Letter
W,1,B,162,G,60,Backward,700.0,f,1,614.0,0,0,0,,2026-05-13T14:02:36.061Z,G_B,Letter
W,1,B,164,R,120,Backward,700.0,j,0,564.0,0,0,0,,2026-05-13T14:02:47.122Z,R_B,Letter
W,1,B,165,R,120,Normal,700.0,j,1,1095.0,0,0,0,,2026-05-13T14:02:53.069Z,R_B,Letter
W,1,B,167,G,120,Backward,100.0,f,1,682.0,0,0,0,,2026-05-13T14:03:04.345Z,G_B,Letter
W,1,B,169,G,0,Normal,1000.0,j,1,364.0,0,0,0,,2026-05-13T14:03:15.466Z,G_B,Letter
W,1,B,175,R,300,Normal,700.0,j,1,486.0,0,0,0,,2026-05-13T14:03:48.801Z,R_B,Letter
W,1,B,177,G,300,Normal,400.0,j,1,674.0,0,0,0,,2026-05-13T14:03:59.073Z,G_B,Letter
W,1,B,183,R,180,Normal,1000.0,j,1,1266.0,0,0,0,,2026-05-13T14:04:33.817Z,R_B,Letter
W,1,B,184,R,60,Normal,1000.0,j,1,427.0,0,0,0,,2026-05-13T14:04:39.401Z,R_B,Letter
W,1,B,185,R,0,Normal,100.0,j,1,1294.0,0,0,0,,2026-05-13T14:04:44.949Z,R_B,Letter
W,1,B,186,J,60,Backward,100.0,f,1,630.0,0,0,0,,2026-05-13T14:04:49.837Z,J_B,Letter
W,1,B,187,G,180,Backward,400.0,f,1,1097.0,0,0,0,,2026-05-13T14:04:55.485Z,G_B,Letter
W,1,B,189,J,300,Normal,400.0,j,1,830.0,0,0,0,,2026-05-13T14:05:06.026Z,J_B,Letter
W,1,B,190,R,180,Normal,700.0,j,1,1380.0,0,0,0,,2026-05-13T14:05:12.269Z,R_B,Letter
W,1,B,191,J,120,Normal,400.0,j,1,885.0,0,0,0,,2026-05-13T14:05:17.697Z,J_B,Letter
W,1,B,192,R,300,Normal,400.0,j,1,527.0,0,0,0,,2026-05-13T14:05:22.781Z,R_B,Letter
W,1,B,193,J,180,Backward,1000.0,f,1,2050.0,0,0,0,,2026-05-13T14:05:29.974Z,J_B,Letter
W,1,B,195,G,120,Normal,700.0,j,1,950.0,0,0,0,,2026-05-13T14:05:40.584Z,G_B,Letter
W,1,B,196,J,240,Normal,1000.0,j,1,761.0,0,0,0,,2026-05-13T14:05:46.497Z,J_B,Letter
W,1,B,198,G,120,Backward,1000.0,f,1,837.0,0,0,0,,2026-05-13T14:05:57.444Z,G_B,Letter
W,1,B,199,J,0,Backward,700.0,f,1,787.0,0,0,0,,2026-05-13T14:06:03.069Z,J_B,Letter
W,1,B,201,J,240,Backward,1000.0,f,1,1163.0,0,0,0,,2026-05-13T14:06:15.237Z,J_B,Letter
W,1,B,202,G,120,Backward,400.0,f,1,748.0,0,0,0,,2026-05-13T14:06:20.539Z,G_B,Letter
W,1,B,204,G,180,Normal,1000.0,j,1,864.0,0,0,0,,2026-05-13T14:06:32.157Z,G_B,Letter
W,1,B,206,J,180,Backward,700.0,f,1,1000.0,0,0,0,,2026-05-13T14:06:43.290Z,J_B,Letter
W,1,B,207,G,120,Normal,100.0,f,0,2888.0,0,0,0,,2026-05-13T14:06:50.441Z,G_B,Letter
W,1,B,211,R,300,Backward,400.0,f,1,638.0,0,0,0,,2026-05-13T14:07:12.613Z,R_B,Letter
W,1,B,216,J,300,Normal,1000.0,j,1,465.0,0,0,0,,2026-05-13T14:07:38.970Z,J_B,Letter
